Nombre,Email,Telefono,Codigo_Postal,ID,Provincia,Estado,Categoria
Àngels Alemany I Boris,b7008080@xtec.cat  ,972377070,17310,17008080,Gerona,Cataluña,Centro Público
Immaculada Concepció,b7002119@xtec.cat  ,972364740,17310,17002119,Gerona,Cataluña,Centro Privado
Pere Torrent,b7002107@xtec.cat  ,972366869,17310,17002107,Gerona,Cataluña,Centro Público
Les Salines - Zer Les Salines,b7002168@xtec.cat  ,972544242,17720,17002168,Gerona,Cataluña,Centro Público
Sant Jordi,b7002181@xtec.cat  ,972858065,17412,17002181,Gerona,Cataluña,Centro Público
Santa Fe,b7002193@xtec.cat  ,972498292,17481,17002193,Gerona,Cataluña,Centro Público
Mont Cós - Zer El Llierca,b7002247@xtec.cat  ,972687535,17855,17002247,Gerona,Cataluña,Centro Público
Joaquim Vallmajó,b7002260@xtec.cat  ,972553552,17744,17002260,Gerona,Cataluña,Centro Público
Cor De Maria,b7002417@xtec.cat  ,972261391,17800,17002417,Gerona,Cataluña,Centro Privado
Escola Pia D'Olot,b7002341@xtec.cat  ,972260212,17800,17002341,Gerona,Cataluña,Centro Privado
Llar Lluís Maria Mestres I Martí,b7002302@xtec.cat  ,972262297,17800,17002302,Gerona,Cataluña,Centro Público
Petit Plançó,b7002405@xtec.cat  ,972260712,17800,17002405,Gerona,Cataluña,Centro Privado
Sant Roc,b7002429@xtec.cat  ,972262565,17800,17002429,Gerona,Cataluña,Centro Público
Maria Pagès I Trayter,b7002430@xtec.cat  ,972525513,17772,17002430,Gerona,Cataluña,Centro Público
Carrilet,b7006782@xtec.cat  ,972306765,17200,17006782,Gerona,Cataluña,Centro Público
Pi Verd,b7008523@xtec.cat  ,972610457,17200,17008523,Gerona,Cataluña,Centro Público
Torres Jonama,ceiptorresjonama-palafrugell@xtec.cat  ,972610882,17200,17002481,Gerona,Cataluña,Centro Público
La Salle,b7002570@xtec.cat  ,972314236,17230,17002570,Gerona,Cataluña,Centro Privado
Vedruna Palamós,b7002594@xtec.cat  ,972314286,17230,17002594,Gerona,Cataluña,Centro Privado
De Palau De Santa Eulàlia-Zer Empordà,  ,,17476,17010931,Gerona,Cataluña,Centro Público
Quermany,b7002651@xtec.cat  ,972636439,17256,17002651,Gerona,Cataluña,Centro Público
Ramon Muntaner,b7002740@xtec.cat  ,972538084,17491,17002740,Gerona,Cataluña,Centro Público
Els Estanys,b7000895@xtec.cat  ,972817407,17250,17000895,Gerona,Cataluña,Centro Público
Fedac - Pont Major,b7001905@xtec.cat  ,972207279,17007,17001905,Gerona,Cataluña,Centro Privado
Sant Jaume,b7002831@xtec.cat  ,972390760,17497,17002831,Gerona,Cataluña,Centro Público
Llums Del Nord,b7008419@xtec.cat  ,972882649,17520,17008419,Gerona,Cataluña,Centro Público
Nou De Quart,b7009242@xtec.cat  ,972468344,17242,17009242,Gerona,Cataluña,Centro Público
Mare De Déu De Núria,b7002958@xtec.cat  ,972727467,17534,17002958,Gerona,Cataluña,Centro Público
Joan Maragall,b7002995@xtec.cat  ,972700451,17500,17002995,Gerona,Cataluña,Centro Público
Tomàs Raguer,b7004751@xtec.cat  ,972702323,17500,17004751,Gerona,Cataluña,Centro Público
Josep Boada,b7003070@xtec.cat  ,972856111,17421,17003070,Gerona,Cataluña,Centro Público
De Riudellots De La Selva,b7003094@xtec.cat  ,972477133,17457,17003094,Gerona,Cataluña,Centro Público
Els Grecs,b7006800@xtec.cat  ,972152520,17480,17006800,Gerona,Cataluña,Centro Público
Montserrat Vayreda,b7008237@xtec.cat  ,972458083,17480,17008237,Gerona,Cataluña,Centro Público
El Gegant Del Rec,b7008298@xtec.cat  ,972232127,17190,17008298,Gerona,Cataluña,Centro Público
La Farga,b7003215@xtec.cat  ,972235637,17190,17003215,Gerona,Cataluña,Centro Público
Les Deveses,b7008687@xtec.cat  ,972941290,17190,17008687,Gerona,Cataluña,Centro Público
Pompeu Fabra,b7003161@xtec.cat  ,972405702,17190,17003161,Gerona,Cataluña,Centro Privado
Veïnat,b7005522@xtec.cat  ,972400092,17190,17005522,Gerona,Cataluña,Centro Público
La Sínia,b7008468@xtec.cat  ,972662271,17251,17008468,Gerona,Cataluña,Centro Público
Sant Sebastià - Zer Requesens,b7003227@xtec.cat  ,972563432,17751,17003227,Gerona,Cataluña,Centro Público
Alzines Balladores,b7008894@xtec.cat  ,972864881,17451,17008894,Gerona,Cataluña,Centro Público
Cor De Maria,  ,,17220,17003291,Gerona,Cataluña,Centro Privado
Gaziel,b7003264@xtec.cat  ,972321126,17220,17003264,Gerona,Cataluña,Centro Público
Mossèn Baldiri Reixach,b7003321@xtec.cat  ,972320071,17220,17003321,Gerona,Cataluña,Centro Público
Agustí Gifre,b7003392@xtec.cat  ,972428182,17150,17003392,Gerona,Cataluña,Centro Público
Sant Josep,b7003446@xtec.cat  ,972868146,17403,17003446,Gerona,Cataluña,Centro Privado
Abadessa Emma,  ,,17860,17003495,Gerona,Cataluña,Centro Privado
Vila-Romà,b7002612@xtec.cat  ,972316125,17230,17002612,Gerona,Cataluña,Centro Público
Sant Jordi,b7003471@xtec.cat  ,972798028,17464,17003471,Gerona,Cataluña,Centro Público
Roqueta - Zer Les Goges,  ,,17831,17003586,Gerona,Cataluña,Centro Público
Els Pinets - Zer Vall De Ter,b7003616@xtec.cat  ,972747156,17864,17003616,Gerona,Cataluña,Centro Público
La Pedra Dreta - Zer Empordanet-Gavarres,b7003631@xtec.cat  ,972641717,17116,17003631,Gerona,Cataluña,Centro Público
La Salle,b7003653@xtec.cat  ,972840294,17430,17003653,Gerona,Cataluña,Centro Privado
Pedralta,b7003689@xtec.cat  ,972837752,17246,17003689,Gerona,Cataluña,Centro Público
Montserrat,b7003756@xtec.cat  ,972170718,17840,17003756,Gerona,Cataluña,Centro Público
Els Estanys,b7009199@xtec.cat  ,972854278,17410,17009199,Gerona,Cataluña,Centro Público
Guillem De Montgrí,b7003872@xtec.cat  ,972757272,17257,17003872,Gerona,Cataluña,Centro Público
Joan Roura I Parella - Zer El Llierca,b7003902@xtec.cat  ,972687115,17853,17003902,Gerona,Cataluña,Centro Público
Puig Rodó - Zer Montgrí,b7003938@xtec.cat  ,972760616,17140,17003938,Gerona,Cataluña,Centro Público
De Vallfogona De Ripollès - Zer Comte Arnau,b7003537@xtec.cat  ,972702073,17862,17003537,Gerona,Cataluña,Centro Público
Oliveres Mil·Lenàries - Zer Tramuntana,b7004049@xtec.cat  ,972793006,17473,17004049,Gerona,Cataluña,Centro Público
El Bruc,b7002983@xtec.cat  ,972870289,17404,17002983,Gerona,Cataluña,Centro Público
Salvador Espriu,b7004906@xtec.cat  ,972850808,17411,17004906,Gerona,Cataluña,Centro Público
Torre D'En Reig,escolavilabertran@xtec.cat  ,972505504,17760,17004098,Gerona,Cataluña,Centro Público
Puig Segalar - Zer Tramuntana,b7004128@xtec.cat  ,972765082,17137,17004128,Gerona,Cataluña,Centro Público
Les Mèlies,b7006836@xtec.cat  ,972510742,17740,17006836,Gerona,Cataluña,Centro Público
Santiago Ratés,b7004207@xtec.cat  ,972530039,17493,17004207,Gerona,Cataluña,Centro Público
Els Valentins - Zer Tramuntana,b7004220@xtec.cat  ,972550146,17474,17004220,Gerona,Cataluña,Centro Público
Tramuntana - Zer Empordà,b7004244@xtec.cat  ,972547061,17743,17004244,Gerona,Cataluña,Centro Público
Font De La Pólvora,b7004347@xtec.cat  ,972219992,17004,17004347,Gerona,Cataluña,Centro Público
Josep Madrenys,ceipjosepmadrenys@xtec.cat  ,972473286,17185,17004281,Gerona,Cataluña,Centro Público
Andreu Farran - Zer Montsec,c5000031@xtec.cat  ,973455091,25691,25000031,Lérida,Cataluña,Centro Público
Mare De Déu Del Socós,c5000080@xtec.cat  ,973390083,25310,25000080,Lérida,Cataluña,Centro Privado
Sant Esteve - Zer Urgellet,c5000122@xtec.cat  ,973353573,25718,25000122,Lérida,Cataluña,Centro Público
L'Àlber,escolalber@gmail.com  ,973186448,25135,25000161,Lérida,Cataluña,Centro Público
Comtes De Torregrossa,c5000195@xtec.cat  ,973784327,25180,25000195,Lérida,Cataluña,Centro Público
Mare De Déu Del Carme,c5000225@xtec.cat  ,973196200,25660,25000225,Lérida,Cataluña,Centro Público
D'Alfés - Zer L'Eral,c5000274@xtec.cat  ,973136431,25161,25000274,Lérida,Cataluña,Centro Público
Teresa Bergadà,c5005120@xtec.cat  ,973756346,25125,25005120,Lérida,Cataluña,Centro Público
Antònia Simó Arnó,c5000341@xtec.cat  ,973740842,25100,25000341,Lérida,Cataluña,Centro Público
Doctor Serés,c5000468@xtec.cat  ,973736464,25110,25000468,Lérida,Cataluña,Centro Público
Santa Creu,c5000584@xtec.cat  ,973308452,25320,25000584,Lérida,Cataluña,Centro Público
D'Ardèvol - Zer El Solsonès,c5006069@xtec.cat  ,973473463,25287,25006069,Lérida,Cataluña,Centro Público
Els Planells,c5000638@xtec.cat  ,973400196,25730,25000638,Lérida,Cataluña,Centro Público
Àngel Guimerà,c5000781@xtec.cat  ,973445172,25600,25000781,Lérida,Cataluña,Centro Público
Gaspar De Portolà,c5000778@xtec.cat  ,973445834,25600,25000778,Lérida,Cataluña,Centro Público
Mont-Roig,c5008789@xtec.cat  ,973449566,25600,25008789,Lérida,Cataluña,Centro Público
Sant Roc - Zer Riu Ondara,c5000869@xtec.cat  ,973718158,25262,25000869,Lérida,Cataluña,Centro Público
Pere Teixiné - Zer Riu Corb,c5000951@xtec.cat  ,973331118,25266,25000951,Lérida,Cataluña,Centro Público
Bonavista,c5000961@xtec.cat  ,973586002,25337,25000961,Lérida,Cataluña,Centro Público
Sant Bartomeu - Zer Espernallac,c5001001@xtec.cat  ,973610603,25336,25001001,Lérida,Cataluña,Centro Público
Vedruna Bellpuig,c5001023@xtec.cat  ,973320027,25250,25001023,Lérida,Cataluña,Centro Privado
Joaquim Palacín,c5001084@xtec.cat  ,973565328,25142,25001084,Lérida,Cataluña,Centro Público
Sant Ròc,c5001199@xtec.cat  ,973647200,25550,25001199,Lérida,Cataluña,Centro Público
Antoni Bergós - Zer L'Horta De Lleida,c5001990@xtec.cat  ,973263028,25194,25001990,Lérida,Cataluña,Centro Público
Dos Rius - Zer El Jonc,c5001229@xtec.cat  ,973420158,25613,25001229,Lérida,Cataluña,Centro Público
Timorell - Zer Vall De L'Aranyó,c5001254@xtec.cat  ,973120317,25154,25001254,Lérida,Cataluña,Centro Público
Santa Maria - Zer Serra Llarga,c5001278@xtec.cat  ,973428100,25136,25001278,Lérida,Cataluña,Centro Público
Jaume Balmes,c5001291@xtec.cat  ,973530493,25200,25001291,Lérida,Cataluña,Centro Público
Mossèn Josep Arques,escolajoseparques@xtec.cat  ,973530765,25200,25001321,Lérida,Cataluña,Centro Público
De Ciutadilla - Zer Guicivervi,c5001357@xtec.cat  ,973303336,25341,25001357,Lérida,Cataluña,Centro Público
Alba,c5006501@xtec.cat  ,973225013,25137,25006501,Lérida,Cataluña,Centro Público
Sol Naixent - Zer El Romaní,c5001436@xtec.cat  ,973459180,25737,25001436,Lérida,Cataluña,Centro Público
Arnau Berenguer,c5003494@xtec.cat  ,973600727,25243,25003494,Lérida,Cataluña,Centro Público
El Roser - Zer Plaurcén,c5003652@xtec.cat  ,973716227,25143,25003652,Lérida,Cataluña,Centro Público
Del Soleràs - Zer Garrigues Altes,c5004231@xtec.cat  ,973133455,25163,25004231,Lérida,Cataluña,Centro Público
Rufí Bedoya - Zer Plaurcén,  ,,25144,25001072,Lérida,Cataluña,Centro Público
Casteth Leon - Zer Val D'Aran,c5001138@xtec.cat  ,973640586,25551,25001138,Lérida,Cataluña,Centro Público
La Closa,c5001539@xtec.cat  ,973626048,25580,25001539,Lérida,Cataluña,Centro Público
De Freixinet De Solsona - Zer El Solsonès,c5003974@xtec.cat  ,973481877,25290,25003974,Lérida,Cataluña,Centro Público
Sant Martí - Zer Val D'Aran,c5000559@xtec.cat  ,973645817,25598,25000559,Lérida,Cataluña,Centro Público
Francesc Arenes,c5001692@xtec.cat  ,973603122,25241,25001692,Lérida,Cataluña,Centro Público
De Guimerà - Zer Guicivervi,c5001758@xtec.cat  ,973303340,25341,25001758,Lérida,Cataluña,Centro Público
Mestre Ramon Estadella I Torradeflot,c5009113@xtec.cat  ,973552092,25210,25009113,Lérida,Cataluña,Centro Público
Aeso - Zer Pallars Jussà,c5001886@xtec.cat  ,973664072,25650,25001886,Lérida,Cataluña,Centro Público
Mare De Déu De L'Horta,c5001801@xtec.cat  ,973580352,25260,25001801,Lérida,Cataluña,Centro Público
Manuel Ortiz I Castelló,c5001928@xtec.cat  ,973150101,25430,25001928,Lérida,Cataluña,Centro Público
Guillem Isarn,c5001618@xtec.cat  ,973713039,25332,25001618,Lérida,Cataluña,Centro Público
Sant Jaume - Zer L'Oliver,c5001722@xtec.cat  ,973782072,25185,25001722,Lérida,Cataluña,Centro Público
Els Raiers,c5003688@xtec.cat  ,973680232,25500,25003688,Lérida,Cataluña,Centro Público
La Ràpita-Zer El Jonc,c5008935@xtec.cat  ,973445018,25617,25008935,Lérida,Cataluña,Centro Público
La Salle,c5004152@xtec.cat  ,973350144,25700,25004152,Lérida,Cataluña,Centro Privado
Mossèn Albert Vives,escolaalbertvives@gmail.com  ,973351014,25700,25004140,Lérida,Cataluña,Centro Público
Mare De Déu De Montserrat - Zer Vall De L'Aranyó,c5000146@xtec.cat  ,973121200,25155,25000146,Lérida,Cataluña,Centro Público
Estudi Alejandro Casona,c5002957@xtec.cat  ,973647300,25540,25002957,Lérida,Cataluña,Centro Público
Joan Xxiii,c5001141@xtec.cat  ,973142328,25400,25001141,Lérida,Cataluña,Centro Público
De Les Pallargues - Zer La Segarra,c5003500@xtec.cat  ,973520276,25212,25003500,Lérida,Cataluña,Centro Público
Porcel De Cervera - Zer Pedrera,c5001473@xtec.cat  ,973156258,25410,25001473,Lérida,Cataluña,Centro Público
De Lladurs - Zer El Solsonès,c5002982@xtec.cat  ,973299060,25283,25002982,Lérida,Cataluña,Centro Público
De Llavorsí - Zer Alt Pallars Sobirà,c5003032@xtec.cat  ,973622125,25595,25003032,Lérida,Cataluña,Centro Público
Camps Elisis,ceipcampselisis@xtec.cat  ,973201191,25001,25002064,Lérida,Cataluña,Centro Público
Ciutat Jardí,c5009034@xtec.cat  ,973725710,25199,25009034,Lérida,Cataluña,Centro Público
De Pràctiques I,c5002672@xtec.cat  ,973267206,25002,25002672,Lérida,Cataluña,Centro Público
Enric Farreny,c5001953@xtec.cat  ,973202141,25001,25001953,Lérida,Cataluña,Centro Público
Espiga,c5006264@xtec.cat  ,973246950,25196,25006264,Lérida,Cataluña,Centro Público
Francesco Tonucci,c5008649@xtec.cat  ,973032279,25001,25008649,Lérida,Cataluña,Centro Público
Ginesta,  ,,25005,25002143,Lérida,Cataluña,Centro Público
Joan Maragall,c5005673@xtec.cat  ,973200647,25001,25005673,Lérida,Cataluña,Centro Público
Joc De La Bola,c5006409@xtec.cat  ,973281092,25006,25006409,Lérida,Cataluña,Centro Público
Lestonnac-L'Ensenyança,  ,,25008,25002350,Lérida,Cataluña,Centro Privado
Magraners,  ,,25001,25005491,Lérida,Cataluña,Centro Público
Maristes Montserrat,  ,,25002,25002313,Lérida,Cataluña,Centro Privado
Mirasan,c5005697@xtec.cat  ,973245716,25005,25005697,Lérida,Cataluña,Centro Privado
Parc De L'Aigua,c5008777@xtec.cat  ,973208289,25001,25008777,Lérida,Cataluña,Centro Público
Pinyana,c5009149@xtec.cat  ,973231151,25003,25009149,Lérida,Cataluña,Centro Público
Príncep De Viana,c5002121@xtec.cat  ,973233886,25007,25002121,Lérida,Cataluña,Centro Público
Sagrada Família,c5002431@xtec.cat  ,973235140,25007,25002431,Lérida,Cataluña,Centro Privado
Sant Jordi,c5006276@xtec.cat  ,973245032,25196,25006276,Lérida,Cataluña,Centro Público
Santa Anna,c5002234@xtec.cat  ,973266399,25003,25002234,Lérida,Cataluña,Centro Privado
Terres De Ponent,  ,,25005,25006197,Lérida,Cataluña,Centro Público
Portella Blanca - Zer Baridà-Batllia,c5003056@xtec.cat  ,973515245,25726,25003056,Lérida,Cataluña,Centro Público
De Llobera - Zer El Solsonès,c5003093@xtec.cat  ,973481696,25281,25003093,Lérida,Cataluña,Centro Público
Maldanell - Zer Riu Corb,c5005892@xtec.cat  ,973331152,25266,25005892,Lérida,Cataluña,Centro Público
De Massalcoreig - Zer L'Oliver,c5003111@xtec.cat  ,973793596,25184,25003111,Lérida,Cataluña,Centro Público
Sant Miquel,ceip-santmiquel@xtec.cat  ,973602701,25242,25003147,Lérida,Cataluña,Centro Público
Mestre Ignasi Peraire,c5005171@xtec.cat  ,973600351,25230,25005171,Lérida,Cataluña,Centro Público
Vedruna Mollerussa,c5003196@xtec.cat  ,973600455,25230,25003196,Lérida,Cataluña,Centro Privado
Rosa Campà,c5003299@xtec.cat  ,973360421,25711,25003299,Lérida,Cataluña,Centro Público
Sant Isidre - Zer La Coma,c5003305@xtec.cat  ,973720534,25172,25003305,Lérida,Cataluña,Centro Público
D'Oliana,  ,,25790,25010383,Lérida,Cataluña,Centro Público
Miret I Sans - Zer Narieda,c5003469@xtec.cat  ,973383138,25794,25003469,Lérida,Cataluña,Centro Público
Ramon Gombal - Zer Espernallac,c5003551@xtec.cat  ,973610575,25335,25003551,Lérida,Cataluña,Centro Público
Inocencio Pardos - Zer Ponent,c5000511@xtec.cat  ,973748503,25114,25000511,Lérida,Cataluña,Centro Público
De Ponts,c5003718@xtec.cat  ,973460318,25740,25003718,Lérida,Cataluña,Centro Público
Montalbà - Zer Riu Corb,c5003809@xtec.cat  ,973321446,25263,25003809,Lérida,Cataluña,Centro Público
El Puig - Zer Baridà-Batllia,c5003846@xtec.cat  ,973510671,25727,25003846,Lérida,Cataluña,Centro Público
De Puigverd D'Agramunt - Zer El Sió,c5003858@xtec.cat  ,973392510,25318,25003858,Lérida,Cataluña,Centro Público
Claver,c5002911@xtec.cat  ,973724111,25111,25002911,Lérida,Cataluña,Centro Privado
Montsent De Pallars - Zer Alt Pallars Sobirà,c5003871@xtec.cat  ,973620861,25594,25003871,Lérida,Cataluña,Centro Público
La Rosella,c5004000@xtec.cat  ,973730306,25124,25004000,Lérida,Cataluña,Centro Público
De Salàs De Pallars - Zer Pallars Jussà,c5010231@xtec.cat  ,973676274,25693,25010231,Lérida,Cataluña,Centro Público
Vall Ondara - Zer La Segarra,c5004085@xtec.cat  ,973540086,25213,25004085,Lérida,Cataluña,Centro Público
L'Estel,c5004036@xtec.cat  ,973556286,25271,25004036,Lérida,Cataluña,Centro Público
Vall De Lord,  ,,25282,25010358,Lérida,Cataluña,Centro Público
Mare De Déu De La Mercè,c5004073@xtec.cat  ,973524281,25215,25004073,Lérida,Cataluña,Centro Público
Miquel Baró Daban,c5004218@xtec.cat  ,973780102,25183,25004218,Lérida,Cataluña,Centro Público
Arrels I,c5004279@xtec.cat  ,973482724,25280,25004279,Lérida,Cataluña,Centro Privado
Setelsis,c5004243@xtec.cat  ,973482103,25280,25004243,Lérida,Cataluña,Centro Público
Jaume Miret,escolajaumemiret@xtec.cat  ,973797315,25181,25004395,Lérida,Cataluña,Centro Público
El Roser - Zer La Coma,c5004401@xtec.cat  ,973258133,25173,25004401,Lérida,Cataluña,Centro Público
Àngel Guimerà,c5004531@xtec.cat  ,973310700,25300,25004531,Lérida,Cataluña,Centro Público
Jacint Verdaguer,c5004462@xtec.cat  ,973310648,25300,25004462,Lérida,Cataluña,Centro Público
Vedruna Tàrrega,c5004486@xtec.cat  ,973310116,25300,25004486,Lérida,Cataluña,Centro Privado
Alfred Potrony,c5004565@xtec.cat  ,973180135,25670,25004565,Lérida,Cataluña,Centro Público
Sant Gil,c5004607@xtec.cat  ,973473660,25750,25004607,Lérida,Cataluña,Centro Público
De Torrebesses - Zer L'Eral,c5004656@xtec.cat  ,973126212,25176,25004656,Lérida,Cataluña,Centro Público
La Bassa,c5004723@xtec.cat  ,973170041,25141,25004723,Lérida,Cataluña,Centro Público
Carrassumada,c5004747@xtec.cat  ,973796335,25170,25004747,Lérida,Cataluña,Centro Público
María Inmaculada,c5004802@xtec.cat  ,973650235,25620,25004802,Lérida,Cataluña,Centro Privado
De Tuixent - Zer Urgellet,c5004826@xtec.cat  ,973370108,25717,25004826,Lérida,Cataluña,Centro Público
Jardí - Zer Guicivervi,c5004863@xtec.cat  ,973348104,25340,25004863,Lérida,Cataluña,Centro Público
Ramon Perelló - Zer Guicivervi,c5004966@xtec.cat  ,973500388,25330,25004966,Lérida,Cataluña,Centro Público
Marinada,c5005016@xtec.cat  ,973324334,25264,25005016,Lérida,Cataluña,Centro Público
Mare De Déu Del Puig De Meià - Zer El Romaní,c5005053@xtec.cat  ,973415084,25735,25005053,Lérida,Cataluña,Centro Público
Mossèn Ton Clavé - Zer Vent Serè,c5005077@xtec.cat  ,973711582,25245,25005077,Lérida,Cataluña,Centro Público
Joan Perucho,escolajoanperucho@xtec.cat  ,977180003,43716,43005297,Tarragona,Cataluña,Centro Público
Mare De Déu Del Remei,e3000135@xtec.cat  ,977846176,43460,43000135,Tarragona,Cataluña,Centro Público
D'Alfara De Carles - Zer Mont Caro,e3005315@xtec.cat  ,977455062,43528,43005315,Tarragona,Cataluña,Centro Público
