Nombre,Email,Telefono,Codigo_Postal,Codeigo_Escuela
Denominación específica: Duendes,Dirección de correo electrónico: duendes@ceiduendesyceipasitos.com  ,Teléfono: 950207040,Código postal: 04131,04008534
Denominación específica: Pekes,Dirección de correo electrónico: 1968mercedes@hotmail.es  ,Teléfono: 950208192,Código postal: 04131,04009678
Denominación específica: Bajo el Mar,Dirección de correo electrónico: guarderiasbajoelmar@gmail.com  ,Teléfono: 667711346,Código postal: 04740,04008091
Denominación específica: Bajo el Mar 3,Dirección de correo electrónico: marimi77@hotmail.com  ,Teléfono: 670839265,Código postal: 04740,04010012
Denominación específica: El Osito de la Casa Azul,Dirección de correo electrónico: manuelacapel@hotmail.com  ,Teléfono: 950319623,Código postal: 04740,04009885
Denominación específica: La Guarde de Carmen,Dirección de correo electrónico: la_guarde@hotmail.com  ,Teléfono: 950319915,Código postal: 04740,04009401
Denominación específica: Pinocho,Dirección de correo electrónico: patrimoreno27@hotmail.com  ,Teléfono: 653750507,Código postal: 04740,04009836
Denominación específica: Viñet,Dirección de correo electrónico: guarderia-vinet@hotmail.es  ,Teléfono: 950178519,Código postal: 04740,04009721
Denominación específica: Gente Menuda,Dirección de correo electrónico: escuelagentemenuda@gmail.com  ,Teléfono: 669455652,Código postal: 04710,04008546
Denominación específica: Adibú,Dirección de correo electrónico: almegrana@hotmail.com  ,Teléfono: 950393444,Código postal: 04620,04004590
Denominación específica: La Rayuela,Dirección de correo electrónico: lourdeseducacioninfantil@hotmail.com  ,Teléfono: 660487475,Código postal: 04240,04003962
Denominación específica: Attendis Preschool Puertoblanco,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11207,11013387
Denominación específica: Cocó,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11205,11013351
Denominación específica: El Reino de Nana,Dirección de correo electrónico: elsantovalle@gmail.com  ,Teléfono: 856159704,Código postal: 11205,11013272
Denominación específica: Los Guardianes,Dirección de correo electrónico: candi.mar@hotmail.com  ,Teléfono: 655264897,Código postal: 11205,11012991
Denominación específica: Mauxi,Dirección de correo electrónico: mariardguezsuarez@gmail.com  ,Teléfono: 630542598,Código postal: 11207,11013284
Denominación específica: Juan de la Rosa,Dirección de correo electrónico: 11011135.edu@juntadeandalucia.es  ,Teléfono: 956138081,Código postal: 11680,11011135
Denominación específica: El Campo de las Galletas,Dirección de correo electrónico: elcampodelasgalletas@gmail.com  ,Teléfono: 956703226,Código postal: 11630,11012322
Denominación específica: Peque Aventuras,Dirección de correo electrónico: monika.valenzuelatrigueros@gmail.com  ,Teléfono: 620565686,Código postal: 11630,11013193
Denominación específica: La Miga,Dirección de correo electrónico: 11012206.edu@juntadeandalucia.es  ,Teléfono: 956434553,Código postal: 11160,11012206
Denominación específica: Boliche,Dirección de correo electrónico: escuelainfantilboliche@hotmail.com  ,Teléfono: 956250464,Código postal: 11012,11011937
Denominación específica: Doña Popi,Dirección de correo electrónico: virgilopez75@hotmail.com  ,Teléfono: 956278084,Código postal: 11005,11011652
Denominación específica: Mi Pequeña Lulú,Dirección de correo electrónico: mi.peque.lulu.sei@gmail.com  ,Teléfono: 956971231,Código postal: 11007,11012899
Denominación específica: Pekes,Dirección de correo electrónico: escuelapekes@hotmail.com  ,Teléfono: 956256393,Código postal: 11008,11603658
Denominación específica: Virgen de la Paz,Dirección de correo electrónico: escuela@guardelapaz.com  ,Teléfono: 666067062,Código postal: 11012,11011949
Denominación específica: Ángel de la Guarda,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11130,11012723
Denominación específica: Bichitos,Dirección de correo electrónico: nativiquez@yahoo.es  ,Teléfono: 650725607,Código postal: 11130,11011986
Denominación específica: Churumbel,Dirección de correo electrónico: casechurumbel@yahoo.es  ,Teléfono: 956536401,Código postal: 11130,11001257
Denominación específica: Dumbo,Dirección de correo electrónico: eidumbochiclana@hotmail.com  ,Teléfono: 666399673,Código postal: 11130,11012395
Denominación específica: El Arbolito,Dirección de correo electrónico: Ritamaciasgarrucho@gmail.com  ,Teléfono: 956404404,Código postal: 11130,11012531
Denominación específica: El Parque de Chiclana,Dirección de correo electrónico: guardelparque@wanadoo.es  ,Teléfono: 956899675,Código postal: 11130,11012280
Denominación específica: El Principito de Santa Ana,Dirección de correo electrónico: guarderia_elprincipito@hotmail.com  ,Teléfono: 669302190,Código postal: 11130,11012176
Denominación específica: Fantasía,Dirección de correo electrónico: milaruizcifu@gmail.com  ,Teléfono: 616947447,Código postal: 11130,11012942
Denominación específica: Los Amiguitos,Dirección de correo electrónico: losamiguitos@hotmail.com  ,Teléfono: 653570886,Código postal: 11130,11012103
Denominación específica: Masbebés,Dirección de correo electrónico: direccion@masbebes.es  ,Teléfono: 956544413,Código postal: 11130,11012255
Denominación específica: Caballito de Mar I,Dirección de correo electrónico:   ,Teléfono: 956456206,Código postal: 11140,11012191
Denominación específica: Tini,Dirección de correo electrónico: tini33a@hotmail.com  ,Teléfono: 607671065,Código postal: 11140,11011019
Denominación específica: Baby Land,Dirección de correo electrónico: 11011901.edu@juntadeandalucia.es  ,Teléfono: 658171728,Código postal: 11500,11011901
Denominación específica: Ducklings,Dirección de correo electrónico: ducklings@hotmail.es/11012565.edu@juntadeandalucia.es  ,Teléfono: 956859421,Código postal: 11500,11012565
Denominación específica: La Casa Azul,Dirección de correo electrónico: 11006590.edu@juntadeandalucia.es  ,Teléfono: 652751106,Código postal: 11500,11006590
Denominación específica: La luna,Dirección de correo electrónico: luna@kidsco.es  ,Teléfono: 956549305,Código postal: 11500,11012644
Denominación específica: Maju,Dirección de correo electrónico: maju_jardinderecreoinfantil@hotmail.com  ,Teléfono: 690109662,Código postal: 11500,11012917
Denominación específica: Mi Vaporcito Azul,Dirección de correo electrónico: mivaporcitoazul@hotmail.com  ,Teléfono: 956560041,Código postal: 11500,11012371
Denominación específica: Santa María de los Ángeles,Dirección de correo electrónico: eisantamariadelosangelespuerto@gmail.com  ,Teléfono: 956854527,Código postal: 11500,11008057
Denominación específica: Payasines,Dirección de correo electrónico: asomejorana2002@gmail.com  ,Teléfono: 678676319,Código postal: 11368,11008859
Denominación específica: Perezoso,Dirección de correo electrónico: perezosoguadalcacin@gmail.com  ,Teléfono: 956157247,Código postal: 11591,11011913
Denominación específica: Baby Ilusiones,Dirección de correo electrónico: centroinfantilbabyilusiones@gmail.com  ,Teléfono: 620565686,Código postal: 11406,11012929
Denominación específica: Blanca Paloma,Dirección de correo electrónico: gblancapaloma@hotmail.com // 11008872.edu@juntadeandalucia.es  ,Teléfono: 956322751,Código postal: 11408,11008872
Denominación específica: Diminutos' House,Dirección de correo electrónico: ceidiminutoshouse@gmail.com  ,Teléfono: 856095163,Código postal: 11405,11011032
Denominación específica: El Centro,Dirección de correo electrónico: info@escuelainfantilelcentro.com  ,Teléfono: 956332782,Código postal: 11402,11006176
Denominación específica: El Golfillo 2,Dirección de correo electrónico: guarderiainfantilelgolfillo@hotmail.com  ,Teléfono: 956300768,Código postal: 11405,11012619
Denominación específica: El Pastorcito Divino,Dirección de correo electrónico: elpastorcitodivino@hotmail.com  ,Teléfono: 653949449,Código postal: 11406,11006577
Denominación específica: El Salvador,Dirección de correo electrónico: elsalvadorjf@planalfa.es  ,Teléfono: 956341688,Código postal: 11403,11001269
Denominación específica: La Ardilla Pilla,Dirección de correo electrónico: monika.valenzuelatrigueros@gmail.com  ,Teléfono: 620565686,Código postal: 11401,11013089
Denominación específica: La Tortuga,Dirección de correo electrónico: direccion.latortuga@domusvi.es  ,Teléfono: 956391188,Código postal: 11406,11007144
Denominación específica: Luna de Caramelo,Dirección de correo electrónico: guarderia@lunadecaramelo.com  ,Teléfono: 956143223,Código postal: 11408,11013171
Denominación específica: Montealto,Dirección de correo electrónico: escuelainfantilmontealto@gmail.com  ,Teléfono: 956305772,Código postal: 11407,11012668
Denominación específica: Mundo Nuevo,Dirección de correo electrónico: 11003333.edu@juntadeandalucia.es  ,Teléfono: 656913893,Código postal: 11401,11003333
Denominación específica: Pequeños pasitos,Dirección de correo electrónico:   ,Teléfono: 956346787,Código postal: 11406,11012701
Denominación específica: Pita-Pita,Dirección de correo electrónico: escuelainfantilpitapita@gmail.com  ,Teléfono: 630482713,Código postal: 11406,11011494
Denominación específica: Veo Veo,Dirección de correo electrónico: 11013120.edu@juntadeandalucia.es  ,Teléfono: 856153545,Código postal: 11407,11013120
Denominación específica: Los Pitufos,Dirección de correo electrónico: asomejorana2002@gmail.com  ,Teléfono: 678676319,Código postal: 11330,11010994
Denominación específica: Meblis,Dirección de correo electrónico: meblis@hotmail.com  ,Teléfono: 956767467,Código postal: 11300,11012024
Denominación específica: Nuestro Padre Jesús Nazareno,Dirección de correo electrónico: diegoalexandre65@gmail.com  ,Teléfono: 956411373,Código postal: 11170,11012218
Denominación específica: El Columpio,Dirección de correo electrónico: asesorilari@telefonica.net  ,Teléfono: 956478921,Código postal: 11012,11010660
Denominación específica: Madre de Dios,Dirección de correo electrónico: nuevaseducadoras@hotmail.com  ,Teléfono: 856528939,Código postal: 11520,11004295
Denominación específica: Peter Pan,Dirección de correo electrónico: 11011573.edu@juntadeandalucia.es  ,Teléfono: 956840313,Código postal: 11520,11011573
Denominación específica: Campanillas,Dirección de correo electrónico: asomejorana2002@gmail.com  ,Teléfono: 678676319,Código postal: 11312,11011251
Denominación específica: Disneylandia,Dirección de correo electrónico: esindis@hotmail.com  ,Teléfono: 956887520,Código postal: 11100,11001191
Denominación específica: El ángel de mi guarda,Dirección de correo electrónico: ceiangeldemiguarda@gmail.com  ,Teléfono: 669111127,Código postal: 11100,11012671
Denominación específica: El Duende,Dirección de correo electrónico: ceiinfantillasirenitayelduende@gmail.com  ,Teléfono: 956899425,Código postal: 11100,11007168
Denominación específica: El Parque,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11100,11012437
Denominación específica: El Parque de Camposoto,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11100,11006656
Denominación específica: Garabatos,Dirección de correo electrónico: maperezperez61@hotmail.com  ,Teléfono: 956889912,Código postal: 11100,11011123
Denominación específica: La Cometa,Dirección de correo electrónico: escuelalacometa@hotmail.com  ,Teléfono: 956887858,Código postal: 11100,11008380
Denominación específica: La Sirenita,Dirección de correo electrónico: 11003357.edu@juntadeandalucia.es  ,Teléfono: 956899361,Código postal: 11100,11003357
Denominación específica: El Chupetín,Dirección de correo electrónico: asomejorana2002@gmail.com  ,Teléfono: 678676319,Código postal: 11330,11011093
Denominación específica: Arcoiris,Dirección de correo electrónico: arcoirisrocio26@gmail.com  ,Teléfono: 646504217,Código postal: 11540,11013223
Denominación específica: Canguro,Dirección de correo electrónico: toniaber75@gmail.com  ,Teléfono: 633114322,Código postal: 11540,11013314
Denominación específica: Érase una vez...,Dirección de correo electrónico: eraseunavez.cei.sanlucar@gmail.com  ,Teléfono: 658847814,Código postal: 11540,11012978
Denominación específica: Globos,Dirección de correo electrónico: 11010635.edu@juntadeandalucia.es  ,Teléfono: 670880982,Código postal: 11540,11010635
Denominación específica: La oca,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11540,11013375
Denominación específica: Mickey,Dirección de correo electrónico: marilomoralesperez@gmail.com  ,Teléfono: 654476178,Código postal: 11540,11012607
Denominación específica: Bugui Bugui,Dirección de correo electrónico: administracion@torrecera.es  ,Teléfono: 956161784,Código postal: 11595,11012243
Denominación específica: Garabatos,Dirección de correo electrónico: ceigarabatos.aguilar@gmail.com  ,Teléfono: 957660181,Código postal: 14920,14010166
