Nombre,Email,Telefono,Codigo_Postal,Codigo_Escuela
Denominación específica: ROSER GENER,Dirección de correo electrónico: rosergener@yahoo.es  ,Teléfono: 971480713,Código postal: 07760,07013267
Denominación específica: EEI ESTRELLA DE MAR,Dirección de correo electrónico: estrellademar@arta.cat  ,Teléfono: 971589246,Código postal: 07579,07013280
Denominación específica: ESCOLA INFANTIL ES VERGER,Dirección de correo electrónico: eisavinyeta@gmail.com  ,Teléfono: 971636418,Código postal: 07179,07014430
Denominación específica: EIP CAS SERRES,Dirección de correo electrónico: escoleta_casserres@conselldeivissa.es  ,Teléfono: 971390369,Código postal: 07800,07013784
Denominación específica: ES VEDELLET,Dirección de correo electrónico: eieltoro@calvia.com  ,Teléfono: 971237493,Código postal: 07182,07013504
Denominación específica: EI ARC DE SANT MARTÍ,Dirección de correo electrónico: escoletainfantildesmercadal@yahoo.es  ,Teléfono: 971375440,Código postal: 07740,07013942
Denominación específica: EEI D'ESPORLES,Dirección de correo electrónico: escoleta@ajesporles.net  ,Teléfono: 971611135,Código postal: 07190,07013346
Denominación específica: PERE OLIVER I DOMENGE,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07200,07013541
Denominación específica: ES FIETS,Dirección de correo electrónico: eeiesfiets@gmail.com  ,Teléfono: 971158340,Código postal: 07748,07014843
Denominación específica: ESCOLA INFANTIL LLORET DE VISTA ALEGRE,Dirección de correo electrónico: eilloret3@gmail.com  ,Teléfono: 971524588,Código postal: 07518,07014338
Denominación específica: FADA MORGANA,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07620,07014399
Denominación específica: SA GRADUADA,Dirección de correo electrónico: eisagraduada@educaib.eu  ,Teléfono: 971551937,Código postal: 07500,07002233
Denominación específica: EEI NINS I NINES,Dirección de correo electrónico: ninsinines@lirebaescoletes.com  ,Teléfono: 971552650,Código postal: 07500,07012949
Denominación específica: ESCOLA INFANTIL CAP DE CREUS,Dirección de correo electrónico: novaescoleta@gmail.com  ,Teléfono: 971354761,Código postal: 07702,07014491
Denominación específica: EIP ES BUSQUERETS,Dirección de correo electrónico: busquerets@gmail.com  ,Teléfono: 971353158,Código postal: 07701,07008302
Denominación específica: ES PASSERELLS,Dirección de correo electrónico: espasserells@gmail.com  ,Teléfono: 971351395,Código postal: 07702,07013231
Denominación específica: EI ES MOLINAR,Dirección de correo electrónico: eiesmolinar@pmei.palma.cat  ,Teléfono: 971277653,Código postal: 07006,07014296
Denominación específica: SON ESPANYOLET,Dirección de correo electrónico: eisonespanyolet@pmei.palma.cat  ,Teléfono: 971738167,Código postal: 07013,07014302
Denominación específica: CIUTAT ANTIGA,Dirección de correo electrónico: eiciutatantiga@pmei.palma.cat  ,Teléfono: 971711450,Código postal: 07002,07003778
Denominación específica: EEI PAULA TORRES,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07007,07007772
Denominación específica: EEI VERGE DE LA SALUT,Dirección de correo electrónico: eivergedelasalut@educaib.eu  ,Teléfono: 971754750,Código postal: 07010,07013671
Denominación específica: SON FUSTER NOU,Dirección de correo electrónico: eisonfuster@pmei.palma.cat  ,Teléfono: 971479700,Código postal: 07009,07013413
Denominación específica: EEI NA BURGUESA,Dirección de correo electrónico: eisoncaliu@calvia.com  ,Teléfono: 971134799,Código postal: 07181,07013073
Denominación específica: ES PICAROL,Dirección de correo electrónico: eipeguera@calvia.com  ,Teléfono: 971687851,Código postal: 07160,07013437
Denominación específica: PONT D'INCA NOU,Dirección de correo electrónico: ei.espontdincanou@yahoo.es  ,Teléfono: 971422102,Código postal: 07141,07014582
Denominación específica: EEI S'ESTOL DEL REI EN JAUME,Dirección de correo electrónico: escoleta@alcudia.net  ,Teléfono: 971549965,Código postal: 07400,07013024
Denominación específica: LA GOLA,Dirección de correo electrónico: eilagola@estudi6.com  ,Teléfono: 971867901,Código postal: 07470,07014260
Denominación específica: EI SES ALZINETES,Dirección de correo electrónico: ebmpuigpunyent@escoletes.coop  ,Teléfono: 971147231,Código postal: 07194,07014442
Denominación específica: EIP NA POL,Dirección de correo electrónico: escoletanapol@hotmail.com  ,Teléfono: 971587084,Código postal: 07530,07013978
Denominación específica: EI PENYA-SEGAT,Dirección de correo electrónico: eipenyasegat@gmail.com  ,Teléfono: 971255473,Código postal: 07609,07014594
Denominación específica: EI ES VEDRANELL,Dirección de correo electrónico: eiesvedranell@estudi6.com  ,Teléfono: 971805788,Código postal: 07839,07014521
Denominación específica: EI CAN COIX,Dirección de correo electrónico: escoletacancoix@santantoni.net  ,Teléfono: 971804179,Código postal: 07820,07015306
Denominación específica: SANT CLIMENT,Dirección de correo electrónico: eisantcliment@educaib.eu  ,Teléfono: 971153123,Código postal: 07712,07002002
Denominación específica: SANT FERRAN,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07871,07015896
Denominación específica: CAN NEBOT,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07817,07015823
Denominación específica: EEI SES CANALETES,Dirección de correo electrónico: escoleta@ajsantlluis.org  ,Teléfono: 971150692,Código postal: 07710,07012950
Denominación específica: MARIA SÁNCHEZ SERVERA,Dirección de correo electrónico: ajuntament@ajsantaeugenia.net  ,Teléfono: 971144313,Código postal: 07142,07012901
Denominación específica: MENUTS,Dirección de correo electrónico: eimenuts@hotmail.es  ,Teléfono: 971197677,Código postal: 07815,07014569
Denominación específica: ES PI GROS,Dirección de correo electrónico: eeiespigros@ajsantamariadelcami.net  ,Teléfono: 971140064,Código postal: 07320,07014065
Denominación específica: EEI SANTA PONÇA,Dirección de correo electrónico: eisantaponsa@calvia.com  ,Teléfono: 971690814,Código postal: 07180,07013218
Denominación específica: TRENCADORS,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07600,07014387
Denominación específica: ESCOLA INFANTIL SENCELLES,Dirección de correo electrónico: eisencelles@gmail.com  ,Teléfono: 971874061,Código postal: 07140,07014375
Denominación específica: ESCOLA INFANTIL SÓLLER,Dirección de correo electrónico: escoletasoller@gmail.com  ,Teléfono: 971630283,Código postal: 07100,07015203
Denominación específica: EEI OCELL DEL PARADÍS,Dirección de correo electrónico: eisonferrer@calvia.com  ,Teléfono: 971230078,Código postal: 07181,07013176
Denominación específica: ESCOLA INFANTIL VALLDEMOSSA,Dirección de correo electrónico: escoletavalldemossa@ajvalldemossa.net  ,Teléfono: 971612173,Código postal: 07170,07014454
Denominación específica: AGAETE,Dirección de correo electrónico:   ,Teléfono:,Código postal: 35480,35015723
Denominación específica: CARRIZAL,Dirección de correo electrónico: escuelasinfantiles@ingenio.es  ,Teléfono: 928-780076,Código postal: 35240,35015361
Denominación específica: JOSÉ MELIÁN RODRÍGUEZ,Dirección de correo electrónico: 35008512@gobiernodecanarias.org  ,Teléfono: 928-181942,Código postal: 35118,35008512
Denominación específica: SAN ISIDRO,Dirección de correo electrónico: einfantil@galdar.es  ,Teléfono: 928-550518,Código postal: 35460,35014950
Denominación específica: ALMIRANTE ANTEQUERA,Dirección de correo electrónico: 35006266@gobiernodecanarias.org  ,Teléfono: 928-311101,Código postal: 35016,35006266
Denominación específica: DUMBO,Dirección de correo electrónico: jgomez@laspalmasgc.es  ,Teléfono: 928-446040,Código postal: 35012,35014408
Denominación específica: HEIDI (SCHAMANN),Dirección de correo electrónico: jgomez@laspalmasgc.es  ,Teléfono: 928-446040,Código postal: 35013,35014381
Denominación específica: LA SIRENITA (TAMARACEITE),Dirección de correo electrónico: jgomez@laspalmasgc.es  ,Teléfono: 928-446040,Código postal: 35018,35014391
Denominación específica: POCAHONTAS (SARAMAGO),Dirección de correo electrónico: jgomez@laspalmasgc.es  ,Teléfono: 928-446040,Código postal: 35012,35014378
Denominación específica: LA HERRADURA,Dirección de correo electrónico:   ,Teléfono:,Código postal: 35210,35015760
Denominación específica: MOGÁN,Dirección de correo electrónico: mogan@cativos.com  ,Teléfono: 928-565982,Código postal: 35138,35014241
Denominación específica: LAS HORMIGUITAS,Dirección de correo electrónico: lashormiguitas@lashormiguitas.es  ,Teléfono: 928-548472,Código postal: 35600,35014536
Denominación específica: EL DOCTORAL,Dirección de correo electrónico: escuelasinfantiles@santaluciagc.com  ,Teléfono: 928-753406,Código postal: 35110,35015462
Denominación específica: PINOCHO,Dirección de correo electrónico: jgomez@laspalmasgc.es  ,Teléfono: 928-907659,Código postal: 35018,35015395
Denominación específica: LOLA,Dirección de correo electrónico: jalba@teguise.es  ,Teléfono: 922-593065,Código postal: 35530,35015498
Denominación específica: AGULO,Dirección de correo electrónico: mariatrujillo74@hotmail.com  ,Teléfono: 922-146103,Código postal: 38830,38015527
Denominación específica: EL ROSARIO,Dirección de correo electrónico: eielrosario@ayuntamientoelrosario.org  ,Teléfono: 922-682969,Código postal: 38109,38015990
Denominación específica: AVENTURA EN PAÑALES,Dirección de correo electrónico:   ,Teléfono:,Código postal: 38480,38017548
Denominación específica: CUEVA DEL VIENTO,Dirección de correo electrónico: 38001917@gobiernodecanarias.org  ,Teléfono: 922-815561,Código postal: 38438,38001917
Denominación específica: EL FRAILE,Dirección de correo electrónico: centroinfantilfraile@adesau.org  ,Teléfono: 922-783287,Código postal: 38632,38017202
Denominación específica: TIJARAFE,Dirección de correo electrónico: escuelainfantil@tijarafe.org  ,Teléfono: 922-490331,Código postal: 38780,38015850
Denominación específica: VALLE GRAN REY,Dirección de correo electrónico: escuelainfantil@vallegranrey.es  ,Teléfono: 922-805811,Código postal: 38879,38017160
Denominación específica: DOÑA PEPITA,Dirección de correo electrónico:   ,Teléfono:,Código postal: 38712,38017469
Denominación específica: SANIPEQUES,Dirección de correo electrónico: educacion@granadilladeabona.org  ,Teléfono: 922-759966,Código postal: 38594,38016994
Denominación específica: GUÍA DE ISORA,Dirección de correo electrónico: jmarquez@clece.es  ,Teléfono: 922-850100,Código postal: 38680,38016398
Denominación específica: ICOD,Dirección de correo electrónico: 38008845@gobiernodecanarias.org  ,Teléfono: 922-812500,Código postal: 38430,38008845
Denominación específica: LA ESPERANZA,Dirección de correo electrónico: atteneri.lobatogonzalez@ayuntamientoelrosario.org  ,Teléfono: 922-297121,Código postal: 38290,38016003
Denominación específica: LAS CALETAS,Dirección de correo electrónico:   ,Teléfono:,Código postal: 38749,38017524
Denominación específica: NUESTRA SEÑORA DE GUADALUPE,Dirección de correo electrónico: eiguadalupe1@gmail.com  ,Teléfono: 922-346234,Código postal: 38418,38016404
Denominación específica: JACARANDA,Dirección de correo electrónico: vanizac69@hotmail.com  ,Teléfono: 922-238628,Código postal: 38400,38015898
Denominación específica: SAN ANDRÉS Y SAUCES,Dirección de correo electrónico: escuelainfantil@sanandresysauces.es  ,Teléfono: 922-452513,Código postal: 38729,38015862
Denominación específica: SANTA CRUZ DE LA PALMA,Dirección de correo electrónico:   ,Teléfono:,Código postal: 38700,38015813
Denominación específica: TARA,Dirección de correo electrónico: tara@arasti.com  ,Teléfono: 922-606000,Código postal: 38109,38016015
Denominación específica: SAN MATÍAS,Dirección de correo electrónico:   ,Teléfono:,Código postal: 38108,38017411
Denominación específica: ENANITOS,Dirección de correo electrónico: aracelihl@hotmail.com  ,Teléfono: 696-804518,Código postal: 38436,38017159
Denominación específica: VALLEHERMOSO,Dirección de correo electrónico: cathaysa50@gmail.com  ,Teléfono: 922-800587,Código postal: 38840,38017184
Denominación específica: AMBROSIO DIEZ GOMEZ,Dirección de correo electrónico:   ,Teléfono:,Código postal: 39627,39011748
Denominación específica: EL COLLAO,Dirección de correo electrónico:   ,Teléfono:,Código postal: 39609,39001299
Denominación específica: CORS,Dirección de correo electrónico:   ,Teléfono:,Código postal: 39340,39019188
Denominación específica: PUEBLO DE LIAÑO,Dirección de correo electrónico: cei.pueblo.de.liano@educantabria.es  ,Teléfono: 942559833,Código postal: 39692,39011803
Denominación específica: CONDE ALBOX,Dirección de correo electrónico: cra.ason@educantabria.es  ,Teléfono: 942676246,Código postal: 39526,39019152
Denominación específica: ELSEDO,Dirección de correo electrónico: cei.elsedo@educantabria.es  ,Teléfono: 942576355,Código postal: 39310,39004197
Denominación específica: SAN ROQUE,Dirección de correo electrónico:   ,Teléfono:,Código postal: 39525,39000121
Denominación específica: LA JILGUERA,Dirección de correo electrónico:   ,Teléfono:,Código postal: 39478,39019243
Denominación específica: SAN CIPRIANO,Dirección de correo electrónico:   ,Teléfono:,Código postal: 39110,39006492
Denominación específica: PARAYAS-CANDINA,Dirección de correo electrónico:   ,Teléfono:,Código postal: 39002,39019206
