Nombre,Email,Telefono,Codigo_Postal,Tipo Centro,Codigo_Escuela
Denominación específica: La Arboleda,Dirección de correo electrónico: 11003503.edu@juntadeandalucia.es  ,Teléfono: 856811535,Código postal: 11594,Naturaleza: Centro público,11003503
Denominación específica: Ernesto Olivares,Dirección de correo electrónico: 11003515.edu@juntadeandalucia.es  ,Teléfono: 856811500,Código postal: 11580,Naturaleza: Centro público,11003515
Denominación específica: Cristo Rey,Dirección de correo electrónico: 11003667.edu@juntadeandalucia.es  ,Teléfono: 956670138,Código postal: 11320,Naturaleza: Centro público,11003667
Denominación específica: Maestro Apolinar,Dirección de correo electrónico: 11603555.edu@juntadeandalucia.es  ,Teléfono: 956670166,Código postal: 11360,Naturaleza: Centro público,11603555
Denominación específica: Santa María Coronada,Dirección de correo electrónico: 11005718.edu@juntadeandalucia.es  ,Teléfono: 956670973,Código postal: 11360,Naturaleza: Centro público,11005718
Denominación específica: Divina Pastora,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11540,Naturaleza: Centro privado,11005433
Denominación específica: Nuestra Señora de la Caridad,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11540,Naturaleza: Centro privado,11005469
Denominación específica: Albaicín,Dirección de correo electrónico: 11005500.edu@juntadeandalucia.es  ,Teléfono: 956386925,Código postal: 11540,Naturaleza: Centro público,11005500
Denominación específica: El Picacho,Dirección de correo electrónico: 11007259.edu.juntadeandalucia.es  ,Teléfono: 956386500,Código postal: 11540,Naturaleza: Centro público,11007259
Denominación específica: Guadalquivir,Dirección de correo electrónico: 11005536.edu@juntadeandalucia.es  ,Teléfono: 956386928,Código postal: 11540,Naturaleza: Centro público,11005536
Denominación específica: Maestra Rafaela Zárate,Dirección de correo electrónico: 11005603.edu@juntadeandalucia.es  ,Teléfono: 956386934,Código postal: 11540,Naturaleza: Centro público,11005603
Denominación específica: Princesa Sofía,Dirección de correo electrónico: info@colegioprincesasofia.es  ,Teléfono: 956386931,Código postal: 11540,Naturaleza: Centro público,11005548
Denominación específica: Virgen de la Caridad,Dirección de correo electrónico: 11005421.edu@juntadeandalucia.es  ,Teléfono: 956386700,Código postal: 11540,Naturaleza: Centro público,11005421
Denominación específica: Virgen del Carmen,Dirección de correo electrónico: 11005780.edu@juntadeandalucia.es  ,Teléfono: 956128808,Código postal: 11692,Naturaleza: Centro público,11005780
Denominación específica: Taraguilla,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11369,Naturaleza: Centro público,11005779
Denominación específica: Ntra. Sra. de la Luz,Dirección de correo electrónico: 11007120.edu@juntadeandalucia.es  ,Teléfono: 956670143,Código postal: 11380,Naturaleza: Centro público,11007120
Denominación específica: Sagrado Corazón de Jesús,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11691,Naturaleza: Centro público,11006012
Denominación específica: Torrecera,Dirección de correo electrónico: 11003591.edu@juntadeandalucia.es  ,Teléfono: 856811605,Código postal: 11595,Naturaleza: Centro público,11003591
Denominación específica: Blas Infante,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11560,Naturaleza: Centro público,11006024
Denominación específica: Benafelix,Dirección de correo electrónico: 11006061.edu@juntadeandalucia.es  ,Teléfono: 956128940,Código postal: 11600,Naturaleza: Centro público,11006061
Denominación específica: Ramón Crossa,Dirección de correo electrónico: 11603075.edu@juntadeandalucia.es  ,Teléfono: 956128900,Código postal: 11600,Naturaleza: Centro público,11603075
Denominación específica: Víctor de la Serna y Espina,Dirección de correo electrónico: 11006048.edu@juntadeandalucia.es  ,Teléfono: 956128938,Código postal: 11600,Naturaleza: Centro público,11006048
Denominación específica: Los Molinos,Dirección de correo electrónico: 11006474.edu@juntadeandalucia.es  ,Teléfono: 956459587,Código postal: 11150,Naturaleza: Centro público,11006474
Denominación específica: Profesor Gálvez,Dirección de correo electrónico: 11006255.edu@juntadeandalucia.es  ,Teléfono: 956128662,Código postal: 11611,Naturaleza: Centro público,11006255
Denominación específica: Ntra. Sra. de las Montañas,Dirección de correo electrónico: 11006280.edu@juntadeandalucia.es  ,Teléfono: 956709900,Código postal: 11650,Naturaleza: Centro público,11006280
Denominación específica: Fernando Hue y Gutiérrez,Dirección de correo electrónico:   ,Teléfono:,Código postal: 11688,Naturaleza: Centro público,11006358
Denominación específica: Almenara,Dirección de correo electrónico: 11004601.edu@juntadeandalucia.es  ,Teléfono: 956459811,Código postal: 11159,Naturaleza: Centro público,11004601
Denominación específica: Jesús Nazareno,Dirección de correo electrónico: direccion.jhsaguilar@fdemartires.es  ,Teléfono: 957660153,Código postal: 14920,Naturaleza: Centro privado,14000136
Denominación específica: Carmen Romero,Dirección de correo electrónico: 14000094.edu@juntadeandalucia.es  ,Teléfono: 957699574,Código postal: 14920,Naturaleza: Centro público,14000094
Denominación específica: Guillermo Romero Fernández,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14005,Naturaleza: Centro público,14008081
Denominación específica: Ntra. Sra. de Guía,Dirección de correo electrónico: 14000151.edu@juntadeandalucia.es  ,Teléfono: 957139650,Código postal: 14480,Naturaleza: Centro público,14000151
Denominación específica: Los Ángeles,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14015,Naturaleza: Centro público,14007532
Denominación específica: Fray Albino,Dirección de correo electrónico: 14000069.edu@juntadeandalucia.es  ,Teléfono: 957199528,Código postal: 14439,Naturaleza: Centro público,14000069
Denominación específica: Ntra. Sra. de Gracia y San Francisco Solano,Dirección de correo electrónico: direccion.nsragracia@fdemartires.es  ,Teléfono: 957635544,Código postal: 14720,Naturaleza: Centro privado,14000291
Denominación específica: Ntra. Sra. de la Peña,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14450,Naturaleza: Centro público,14000355
Denominación específica: Escuelas Profesionales de la Sagrada Familia -La Milagrosa,Dirección de correo electrónico: baena@safa.edu  ,Teléfono: 957670107,Código postal: 14850,Naturaleza: Centro privado,14000471
Denominación específica: Juan Alfonso de Baena,Dirección de correo electrónico: 14000422.edu@juntadeandalucia.es  ,Teléfono: 957699651,Código postal: 14850,Naturaleza: Centro público,14000422
Denominación específica: Virrey del Pino,Dirección de correo electrónico: 14000410.edu@juntadeandalucia.es  ,Teléfono: 957699948,Código postal: 14850,Naturaleza: Centro público,14000410
Denominación específica: Ntra. Sra. de los Remedios,Dirección de correo electrónico: 14000550.edu@juntadeandalucia.es  ,Teléfono: 957579521,Código postal: 14240,Naturaleza: Centro público,14000550
Denominación específica: La Milagrosa,Dirección de correo electrónico: direccion.lamilagrosa@fdemartires.es  ,Teléfono: 957171897,Código postal: 14650,Naturaleza: Centro privado,14000665
Denominación específica: Juan Díaz del Moral,Dirección de correo electrónico: 14007970.edu@juntadeandalucia.es  ,Teléfono: 957199927,Código postal: 14650,Naturaleza: Centro público,14007970
Denominación específica: Andrés de Cervantes,Dirección de correo electrónico: 14000732.edu@juntadeandalucia.es  ,Teléfono: 957596922,Código postal: 14940,Naturaleza: Centro público,14000732
Denominación específica: Juan Valera,Dirección de correo electrónico: 14000720.edu@juntadeandalucia.es  ,Teléfono: 957596607,Código postal: 14940,Naturaleza: Centro público,14000720
Denominación específica: Juan Ramón Jiménez,Dirección de correo electrónico: 14007209.edu@juntadeandalucia.es  ,Teléfono: 957719701,Código postal: 14113,Naturaleza: Centro público,14007209
Denominación específica: Virgen del Castillo,Dirección de correo electrónico: 14000951.edu@juntadeandalucia.es  ,Teléfono: 957559554,Código postal: 14810,Naturaleza: Centro público,14000951
Denominación específica: Doctor Caravaca,Dirección de correo electrónico: 14001402.edu@juntadeandalucia.es  ,Teléfono: 957379915,Código postal: 14840,Naturaleza: Centro público,14001402
Denominación específica: Santa Bárbara,Dirección de correo electrónico: 14001441.edu@juntadeandalucia.es  ,Teléfono: 957379539,Código postal: 14350,Naturaleza: Centro público,14001441
Denominación específica: Ahlzahir,Dirección de correo electrónico: ahlzahir@fomento.edu  ,Teléfono: 957275612,Código postal: 14012,Naturaleza: Centro privado,14002111
Denominación específica: Almedina,Dirección de correo electrónico: info@colegioalmedina.com  ,Teléfono: 957271979,Código postal: 14012,Naturaleza: Centro privado,14001335
Denominación específica: Calasancio,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14012,Naturaleza: Centro privado,14002157
Denominación específica: Colegio Alauda,Dirección de correo electrónico: d.tecnicabac@colegioalauda.org  ,Teléfono: 957405507,Código postal: 14012,Naturaleza: Centro privado,14000252
Denominación específica: Divina Pastora,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14001,Naturaleza: Centro privado,14002200
Denominación específica: Espinar,Dirección de correo electrónico: espinar@aces-andalucia.org  ,Teléfono: 957474530,Código postal: 14003,Naturaleza: Centro privado,14002212
Denominación específica: Jesús Nazareno,Dirección de correo electrónico: direccion.jhscordoba@fdemartires.es  ,Teléfono: 957480875,Código postal: 14001,Naturaleza: Centro privado,14002285
Denominación específica: La Salle,Dirección de correo electrónico: secretariacordoba@telefonica.net      dircentrocordoba@lasalleandalucia.net  ,Teléfono: 957275700,Código postal: 14012,Naturaleza: Centro privado,14002480
Denominación específica: Nuestra Señora de las Mercedes,Dirección de correo electrónico: nsmercedesc@planalfa.es  ,Teléfono: 957294000,Código postal: 14009,Naturaleza: Centro privado,14002352
Denominación específica: Sagrada Familia,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14002,Naturaleza: Centro privado,14002455
Denominación específica: San Acisclo y Santa Victoria,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14012,Naturaleza: Centro privado,14002492
Denominación específica: San Rafael,Dirección de correo electrónico: patricia.lunar@colegiosanrafael.es  ,Teléfono: 957941462,Código postal: 14004,Naturaleza: Centro privado,14002595
Denominación específica: Santa María de Guadalupe,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14007,Naturaleza: Centro privado,14002650
Denominación específica: Santísima Trinidad I,Dirección de correo electrónico: mcarmen.bujalance@fdemartires.es  ,Teléfono: 957295288,Código postal: 14003,Naturaleza: Centro privado,14002704
Denominación específica: Santísima Trinidad-Sansueña,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14012,Naturaleza: Centro privado,14003010
Denominación específica: Séneca,Dirección de correo electrónico:   ,Teléfono:,Código postal: 14014,Naturaleza: Centro privado,14002731
Denominación específica: Virgen de la Fuensanta,Dirección de correo electrónico: direccion@colegiovirgendelafuensanta.net  ,Teléfono: 957239758,Código postal: 14005,Naturaleza: Centro privado,14002790
Denominación específica: Abderramán,Dirección de correo electrónico: 14007611.edu@juntadeandalucia.es  ,Teléfono: 957734933,Código postal: 14009,Naturaleza: Centro público,14007611
Denominación específica: Albolafia,Dirección de correo electrónico: 14001712.edu@juntadeandalucia.es  ,Teléfono: 671536246,Código postal: 14013,Naturaleza: Centro público,14001712
Denominación específica: Alcalde Pedro Barbudo,Dirección de correo electrónico: 14001748.edu@juntadeandalucia.es  ,Teléfono: 957734980,Código postal: 14007,Naturaleza: Centro público,14001748
Denominación específica: Algafequi,Dirección de correo electrónico: 14001694.edu@juntadeandalucia.es  ,Teléfono: 957734575,Código postal: 14010,Naturaleza: Centro público,14001694
Denominación específica: Andalucía,Dirección de correo electrónico: 14001530.edu@juntadeandalucia.es  ,Teléfono: 957734100,Código postal: 14013,Naturaleza: Centro público,14001530
Denominación específica: Averroes,Dirección de correo electrónico: 14007295.edu@juntadeandalucia.es  ,Teléfono: 957734951,Código postal: 14007,Naturaleza: Centro público,14007295
